news_id,date,stock,name,sector,language,event_type,true_label,pred_label,score,confidence,prob_pos,prob_neg,prob_neu
N000842,2021-03-06,ROBI,Robi Axiata Limited,Telecom,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001315,2013-11-01,TITASGAS,Titas Gas Transmission,Gas,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001054,2010-11-19,MARICO,Marico Bangladesh Limited,Consumer,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001279,2022-05-11,BEXIMCO,BEXIMCO Limited,Conglomerate,en,earnings,positive,positive,0.9383051674813032,0.9587563276290894,0.9587563276290894,0.02045116014778614,0.020792430266737938
N001470,2011-11-08,DSEX,DSE Broad Index,Index,en,regulatory,neutral,neutral,0.1018481757491827,0.8649035692214966,0.11847230792045593,0.01662413217127323,0.8649035692214966
N000405,2024-12-27,PRIMEBANK,Prime Bank Limited,Bank,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001008,2019-07-05,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,scandal,negative,negative,-0.9199886890128255,0.9309234619140625,0.010934772901237011,0.9309234619140625,0.0581417940557003
N000883,2026-03-25,POWERGRID,Power Grid Company of Bangladesh,Power,bn,expansion,negative,neutral,0.0,0.0,0.5,0.5,1.0
N000208,2017-01-04,EBL,Eastern Bank PLC,Bank,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001505,2016-09-23,DSEX,DSE Broad Index,Index,en,regulatory,neutral,neutral,0.1018481757491827,0.8649035692214966,0.11847230792045593,0.01662413217127323,0.8649035692214966
N000727,2014-12-12,GP,Grameenphone Limited,Telecom,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N000824,2018-09-28,ROBI,Robi Axiata Limited,Telecom,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000382,2025-10-10,NCCBANK,National Credit & Commerce Bank,Bank,en,earnings,positive,positive,0.9369603283703327,0.9582041501998901,0.9582041501998901,0.02124382182955742,0.02055208943784237
N000717,2015-08-26,GP,Grameenphone Limited,Telecom,en,regulatory,positive,positive,0.7809645673260093,0.7897639870643616,0.7897639870643616,0.008799419738352299,0.20143656432628632
N001403,2010-04-09,CUSTOMERS,Customer's Care PLC,Services,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000220,2016-02-08,EBL,Eastern Bank PLC,Bank,en,scandal,negative,negative,-0.9277478493750095,0.9380065202713013,0.010258670896291733,0.9380065202713013,0.051734890788793564
N001364,2013-03-12,JAMUNAOIL,Jamuna Oil Company,Fuel,en,expansion,neutral,neutral,0.03914518468081951,0.9227089285850525,0.05821811035275459,0.01907292567193508,0.9227089285850525
N001385,2025-03-17,JAMUNAOIL,Jamuna Oil Company,Fuel,en,earnings,neutral,neutral,0.006699558347463608,0.9483179450035095,0.029190823435783386,0.02249126508831978,0.9483179450035095
N000673,2021-03-05,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,earnings,negative,negative,-0.9649273147806525,0.9750828146934509,0.010155499912798405,0.9750828146934509,0.01476176269352436
N000943,2016-03-28,SUMITPOWER,Summit Power International,Power,en,regulatory,neutral,neutral,0.051852378994226456,0.9040637016296387,0.07389433681964874,0.022041957825422287,0.9040637016296387
N000013,2018-07-06,BANKASIA,Bank Asia Limited,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001492,2018-05-25,DSEX,DSE Broad Index,Index,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N001222,2012-07-13,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001000,2017-09-21,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000949,2018-07-02,SUMITPOWER,Summit Power International,Power,en,earnings,negative,negative,-0.9642239883542061,0.9750432372093201,0.010819248855113983,0.9750432372093201,0.01413754466921091
N000073,2018-07-03,BRACBANK,BRAC Bank Limited,Bank,en,macro,neutral,positive,0.3581487536430359,0.547938346862793,0.547938346862793,0.18978959321975708,0.2622721493244171
N001503,2013-10-04,DSEX,DSE Broad Index,Index,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000625,2022-10-31,ACI,ACI Limited,Pharma,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000446,2018-01-24,PRIMEBANK,Prime Bank Limited,Bank,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001420,2012-06-28,CUSTOMERS,Customer's Care PLC,Services,en,expansion,positive,positive,0.7914122948423028,0.7997313737869263,0.7997313737869263,0.00831907894462347,0.1919495314359665
N001165,2013-11-08,BATBC,British American Tobacco Bangladesh,Tobacco,bn,regulatory,positive,positive,1.0,1.0,1.0,0.0,0.0
N000005,2016-03-28,BANKASIA,Bank Asia Limited,Bank,en,earnings,positive,positive,0.9388365969061852,0.9589486122131348,0.9589486122131348,0.020112015306949615,0.020939430221915245
N000437,2024-08-08,PRIMEBANK,Prime Bank Limited,Bank,bn,regulatory,positive,negative,-1.0,1.0,0.0,1.0,0.0
N000543,2012-04-14,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000602,2018-05-10,ACI,ACI Limited,Pharma,en,earnings,negative,negative,-0.9659014819189906,0.9756759405136108,0.009774458594620228,0.9756759405136108,0.014549629762768745
N000990,2015-05-08,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,en,regulatory,positive,positive,0.7636737935245037,0.796726644039154,0.796726644039154,0.033052850514650345,0.1702205389738083
N001550,2026-07-03,DSEX,DSE Broad Index,Index,en,macro,negative,negative,-0.9163508303463459,0.9513919353485107,0.03504110500216484,0.9513919353485107,0.013566963374614716
N000595,2011-07-01,RENATA,Renata Limited,Pharma,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000242,2021-03-31,EBL,Eastern Bank PLC,Bank,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N001105,2025-10-23,UNILEVER,Unilever Consumer Care,Consumer,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000512,2024-03-22,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000693,2019-06-23,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,en,regulatory,positive,positive,0.8399077896028757,0.8483856320381165,0.8483856320381165,0.008477842435240746,0.14313651621341705
N000232,2011-09-16,EBL,Eastern Bank PLC,Bank,en,earnings,neutral,neutral,0.0060600396245718,0.9508126974105835,0.027623644098639488,0.021563604474067688,0.9508126974105835
N000765,2015-09-17,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,scandal,negative,negative,-0.9072042303159833,0.9188665151596069,0.011662284843623638,0.9188665151596069,0.0694713145494461
N001270,2024-09-02,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N001312,2016-07-21,TITASGAS,Titas Gas Transmission,Gas,en,macro,negative,negative,-0.9145607389509678,0.9504314661026001,0.03587072715163231,0.9504314661026001,0.013697794638574123
N001015,2021-12-31,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,earnings,negative,negative,-0.9650287255644798,0.9754845499992371,0.010455824434757233,0.9754845499992371,0.01405968889594078
N001543,2011-12-15,DSEX,DSE Broad Index,Index,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000105,2019-08-09,DBBL,Dutch-Bangla Bank PLC,Bank,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000724,2026-05-11,GP,Grameenphone Limited,Telecom,en,macro,negative,negative,-0.4167492985725403,0.6991565823554993,0.282407283782959,0.6991565823554993,0.018436146900057793
N001053,2017-08-17,MARICO,Marico Bangladesh Limited,Consumer,en,earnings,negative,negative,-0.966168625280261,0.9756642580032349,0.009495632722973824,0.9756642580032349,0.014840167947113514
N000274,2010-12-23,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000752,2026-02-26,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,earnings,negative,negative,-0.9657164635136724,0.9761634469032288,0.010446983389556408,0.9761634469032288,0.013389473780989647
N000154,2019-04-23,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,expansion,neutral,neutral,0.04216744005680084,0.9184672236442566,0.061850111931562424,0.01968267187476158,0.9184672236442566
N000359,2021-07-23,NCCBANK,National Credit & Commerce Bank,Bank,en,expansion,positive,positive,0.7322436878457665,0.7424472570419312,0.7424472570419312,0.010203569196164608,0.24734915792942047
N001445,2024-10-11,CUSTOMERS,Customer's Care PLC,Services,en,expansion,negative,negative,-0.9409938426688313,0.9529302716255188,0.01193642895668745,0.9529302716255188,0.03513331338763237
N001073,2024-05-08,MARICO,Marico Bangladesh Limited,Consumer,en,expansion,neutral,neutral,0.031966181471943855,0.9270883798599243,0.05243890732526779,0.020472725853323936,0.9270883798599243
N000346,2020-09-29,MUTUALTRUST,Mutual Trust Bank Limited,Bank,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000919,2010-08-03,SUMITPOWER,Summit Power International,Power,en,regulatory,neutral,neutral,0.051852378994226456,0.9040637016296387,0.07389433681964874,0.022041957825422287,0.9040637016296387
N000087,2016-05-27,BRACBANK,BRAC Bank Limited,Bank,en,expansion,negative,negative,-0.9346258686855435,0.9469985365867615,0.012372667901217937,0.9469985365867615,0.040628835558891296
N001536,2016-04-08,DSEX,DSE Broad Index,Index,bn,macro,positive,positive,1.0,1.0,1.0,0.0,0.0
N000501,2011-12-12,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,earnings,positive,positive,0.9380698502063751,0.9590268731117249,0.9590268731117249,0.02095702290534973,0.0200161375105381
N001266,2026-05-29,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001095,2025-08-16,MARICO,Marico Bangladesh Limited,Consumer,en,scandal,negative,negative,-0.9226196575909853,0.9321635961532593,0.00954393856227398,0.9321635961532593,0.05829240009188652
N000871,2021-12-03,POWERGRID,Power Grid Company of Bangladesh,Power,en,dividend,neutral,neutral,0.07300534751266241,0.9022241830825806,0.08539056777954102,0.012385220266878605,0.9022241830825806
N000015,2014-09-25,BANKASIA,Bank Asia Limited,Bank,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000390,2022-08-12,NCCBANK,National Credit & Commerce Bank,Bank,en,scandal,negative,negative,-0.9326714742928743,0.9430082440376282,0.010336769744753838,0.9430082440376282,0.04665495455265045
N000029,2018-12-13,BANKASIA,Bank Asia Limited,Bank,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001422,2012-12-07,CUSTOMERS,Customer's Care PLC,Services,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N001306,2010-05-28,TITASGAS,Titas Gas Transmission,Gas,bn,expansion,negative,neutral,0.0,0.0,0.5,0.5,1.0
N001091,2021-09-14,MARICO,Marico Bangladesh Limited,Consumer,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001055,2024-02-23,MARICO,Marico Bangladesh Limited,Consumer,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001020,2011-09-22,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,expansion,negative,negative,-0.9268577666953206,0.9403411149978638,0.013483348302543163,0.9403411149978638,0.04617559537291527
N001440,2021-07-01,CUSTOMERS,Customer's Care PLC,Services,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000280,2022-03-07,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,scandal,negative,negative,-0.9072339925915003,0.9191046953201294,0.011870702728629112,0.9191046953201294,0.06902460008859634
N001042,2011-05-27,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,scandal,negative,negative,-0.9199886890128255,0.9309234619140625,0.010934772901237011,0.9309234619140625,0.0581417940557003
N000869,2025-11-21,POWERGRID,Power Grid Company of Bangladesh,Power,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000022,2019-10-02,BANKASIA,Bank Asia Limited,Bank,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001010,2016-01-15,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,scandal,negative,negative,-0.9164658766239882,0.9269348978996277,0.010469021275639534,0.9269348978996277,0.06259609758853912
N001135,2016-06-22,UNILEVER,Unilever Consumer Care,Consumer,en,dividend,neutral,neutral,0.05811822693794966,0.9140382409095764,0.07203996926546097,0.01392174232751131,0.9140382409095764
N000586,2018-07-20,RENATA,Renata Limited,Pharma,en,scandal,negative,negative,-0.9247192582115531,0.9348728060722351,0.01015354786068201,0.9348728060722351,0.05497368052601814
N001388,2010-12-23,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N000118,2022-01-07,DBBL,Dutch-Bangla Bank PLC,Bank,bn,macro,positive,positive,1.0,1.0,1.0,0.0,0.0
N001502,2014-07-08,DSEX,DSE Broad Index,Index,en,expansion,negative,negative,-0.9387446595355868,0.9496487975120544,0.01090413797646761,0.9496487975120544,0.039447057992219925
N000339,2020-04-23,MUTUALTRUST,Mutual Trust Bank Limited,Bank,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000192,2012-03-24,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,expansion,neutral,neutral,0.04216744005680084,0.9184672236442566,0.061850111931562424,0.01968267187476158,0.9184672236442566
N000492,2016-10-07,SIBL,Social Islami Bank Limited,Bank,en,expansion,positive,positive,0.809107469394803,0.8182733654975891,0.8182733654975891,0.009165896102786064,0.17256079614162445
N000158,2019-03-20,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,earnings,negative,negative,-0.9658586299046874,0.9754927158355713,0.009634085930883884,0.9754927158355713,0.014873209409415722
N000163,2018-11-30,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000185,2015-03-31,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001367,2020-10-23,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000833,2014-03-25,ROBI,Robi Axiata Limited,Telecom,en,scandal,negative,negative,-0.9349413607269526,0.9448812007904053,0.00993984006345272,0.9448812007904053,0.045179035514593124
N001373,2023-06-13,JAMUNAOIL,Jamuna Oil Company,Fuel,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N000179,2012-01-09,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,expansion,negative,negative,-0.9569860994815826,0.9649399518966675,0.007953852415084839,0.9649399518966675,0.02710616961121559
N000626,2025-01-24,ACI,ACI Limited,Pharma,en,expansion,positive,positive,0.7308555459603667,0.7409472465515137,0.7409472465515137,0.010091700591146946,0.24896109104156494
N000469,2023-11-23,SIBL,Social Islami Bank Limited,Bank,en,earnings,negative,negative,-0.9647985929623246,0.9753691554069519,0.010570562444627285,0.9753691554069519,0.014060156419873238
N001067,2014-10-13,MARICO,Marico Bangladesh Limited,Consumer,en,earnings,neutral,neutral,0.007471499964594841,0.9508796334266663,0.028295904397964478,0.020824404433369637,0.9508796334266663
N000877,2015-09-11,POWERGRID,Power Grid Company of Bangladesh,Power,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000565,2021-10-21,RENATA,Renata Limited,Pharma,en,expansion,positive,positive,0.7900495762005448,0.7989526391029358,0.7989526391029358,0.008903062902390957,0.1921442598104477
N000588,2024-12-20,RENATA,Renata Limited,Pharma,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001029,2021-11-24,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,scandal,negative,negative,-0.9199886890128255,0.9309234619140625,0.010934772901237011,0.9309234619140625,0.0581417940557003
N000960,2017-07-31,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000725,2010-02-11,GP,Grameenphone Limited,Telecom,en,regulatory,neutral,neutral,0.08434521593153477,0.8784541487693787,0.10294552147388458,0.018600305542349815,0.8784541487693787
N000899,2012-06-29,POWERGRID,Power Grid Company of Bangladesh,Power,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000375,2018-07-31,NCCBANK,National Credit & Commerce Bank,Bank,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001520,2026-04-27,DSEX,DSE Broad Index,Index,en,earnings,positive,positive,0.9386347364634275,0.9593826532363892,0.9593826532363892,0.020747916772961617,0.01986939273774624
N000857,2014-03-07,POWERGRID,Power Grid Company of Bangladesh,Power,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000511,2011-10-10,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,regulatory,positive,positive,0.8700674371793866,0.8795155882835388,0.8795155882835388,0.009448151104152203,0.1110362857580185
N000759,2017-09-08,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,scandal,negative,negative,-0.9157098727300763,0.9257755875587463,0.010065714828670025,0.9257755875587463,0.06415873765945435
N000109,2011-12-09,DBBL,Dutch-Bangla Bank PLC,Bank,en,scandal,negative,negative,-0.9312397064641118,0.9416623711585999,0.010422664694488049,0.9416623711585999,0.04791499301791191
N000548,2022-11-15,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,scandal,negative,negative,-0.9291409878060222,0.9392348527908325,0.010093864984810352,0.9392348527908325,0.050671253353357315
N001163,2021-03-25,BATBC,British American Tobacco Bangladesh,Tobacco,en,macro,neutral,positive,0.3903815597295761,0.5636643767356873,0.5636643767356873,0.17328281700611115,0.2630528211593628
N001288,2011-12-19,BEXIMCO,BEXIMCO Limited,Conglomerate,en,dividend,positive,neutral,0.30905997939407825,0.6460424065589905,0.3315087854862213,0.02244880609214306,0.6460424065589905
N000293,2024-07-26,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,earnings,positive,positive,0.9334318041801453,0.9569147825241089,0.9569147825241089,0.023482978343963623,0.019602211192250252
N000259,2019-05-23,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000319,2021-07-16,MUTUALTRUST,Mutual Trust Bank Limited,Bank,bn,expansion,negative,neutral,0.0,0.0,0.5,0.5,1.0
N001052,2016-10-14,MARICO,Marico Bangladesh Limited,Consumer,en,macro,neutral,positive,0.40409982204437256,0.5687409043312073,0.5687409043312073,0.16464108228683472,0.2666180729866028
N000020,2023-05-14,BANKASIA,Bank Asia Limited,Bank,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000531,2015-05-06,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000262,2021-07-07,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,dividend,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001214,2016-03-25,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000977,2016-02-19,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,en,regulatory,neutral,neutral,0.06578650139272213,0.891046941280365,0.08736981451511383,0.0215833131223917,0.891046941280365
N000825,2012-12-11,ROBI,Robi Axiata Limited,Telecom,bn,regulatory,positive,positive,1.0,1.0,1.0,0.0,0.0
N001218,2023-01-07,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,regulatory,negative,negative,-0.8971897624433041,0.9068147540092468,0.009624991565942764,0.9068147540092468,0.08356020599603653
N001343,2026-08-04,TITASGAS,Titas Gas Transmission,Gas,en,scandal,negative,negative,-0.9275050219148397,0.9370092153549194,0.009504193440079689,0.9370092153549194,0.053486473858356476
N001305,2019-05-01,TITASGAS,Titas Gas Transmission,Gas,en,scandal,negative,negative,-0.9281405545771122,0.9372135996818542,0.00907304510474205,0.9372135996818542,0.05371338129043579
N000707,2014-12-18,GP,Grameenphone Limited,Telecom,en,dividend,neutral,neutral,0.061850895173847675,0.912067711353302,0.07489156723022461,0.013040672056376934,0.912067711353302
N001406,2021-07-05,CUSTOMERS,Customer's Care PLC,Services,en,macro,negative,negative,-0.9128336645662785,0.9496408700942993,0.03680720552802086,0.9496408700942993,0.013551907613873482
N000798,2018-04-27,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000652,2019-03-11,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N000350,2022-05-06,MUTUALTRUST,Mutual Trust Bank Limited,Bank,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000099,2015-07-17,BRACBANK,BRAC Bank Limited,Bank,en,earnings,neutral,neutral,0.00793241336941719,0.9502303600311279,0.028851041570305824,0.020918628200888634,0.9502303600311279
N001360,2021-04-23,JAMUNAOIL,Jamuna Oil Company,Fuel,en,earnings,negative,negative,-0.9649495119228959,0.9753878712654114,0.010438359342515469,0.9753878712654114,0.014173758216202259
N001245,2018-04-17,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,regulatory,neutral,neutral,0.09979970194399357,0.8676689863204956,0.11606534570455551,0.016265643760561943,0.8676689863204956
N000556,2020-07-31,RENATA,Renata Limited,Pharma,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001130,2016-03-25,UNILEVER,Unilever Consumer Care,Consumer,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000578,2011-09-07,RENATA,Renata Limited,Pharma,bn,regulatory,positive,negative,-1.0,1.0,0.0,1.0,0.0
N001172,2020-09-01,BATBC,British American Tobacco Bangladesh,Tobacco,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000715,2025-10-05,GP,Grameenphone Limited,Telecom,en,macro,negative,negative,-0.45157063007354736,0.71662437915802,0.26505374908447266,0.71662437915802,0.018321864306926727
N001084,2015-04-27,MARICO,Marico Bangladesh Limited,Consumer,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000196,2015-03-24,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N001003,2019-02-08,LAFARGECEM,LafargeHolcim Bangladesh,Cement,en,regulatory,positive,positive,0.853051632642746,0.8619592189788818,0.8619592189788818,0.008907586336135864,0.12913312017917633
N001206,2020-02-28,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,regulatory,positive,positive,0.8753345888108015,0.8842028379440308,0.8842028379440308,0.008868249133229256,0.10692889988422394
N000628,2014-12-26,ACI,ACI Limited,Pharma,bn,expansion,positive,neutral,0.0,0.0,0.0,0.0,1.0
N001079,2025-01-11,MARICO,Marico Bangladesh Limited,Consumer,en,earnings,neutral,neutral,0.007647506892681122,0.9496320486068726,0.02900770865380764,0.021360201761126518,0.9496320486068726
N000360,2013-02-25,NCCBANK,National Credit & Commerce Bank,Bank,en,scandal,negative,negative,-0.9228870123624802,0.9324162602424622,0.009529247879981995,0.9324162602424622,0.05805453285574913
N000253,2022-02-08,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000216,2013-03-19,EBL,Eastern Bank PLC,Bank,en,regulatory,neutral,neutral,0.06343804486095905,0.8927739858627319,0.08533201366662979,0.021893968805670738,0.8927739858627319
N000776,2018-12-27,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000456,2025-12-10,SIBL,Social Islami Bank Limited,Bank,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000773,2013-08-16,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,regulatory,negative,negative,-0.9000776242464781,0.9098549485206604,0.00977732427418232,0.9098549485206604,0.08036771416664124
N000201,2023-10-18,EBL,Eastern Bank PLC,Bank,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000021,2012-07-27,BANKASIA,Bank Asia Limited,Bank,en,macro,neutral,positive,0.29293008148670197,0.4478618800640106,0.4478618800640106,0.15493179857730865,0.3972063362598419
N001439,2016-04-27,CUSTOMERS,Customer's Care PLC,Services,en,expansion,negative,negative,-0.9575785528868437,0.9656758904457092,0.008097337558865547,0.9656758904457092,0.026226719841361046
N000463,2024-05-02,SIBL,Social Islami Bank Limited,Bank,en,expansion,neutral,neutral,0.04398689791560173,0.9186539649963379,0.06266643106937408,0.018679533153772354,0.9186539649963379
N000300,2022-06-03,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,scandal,negative,negative,-0.9467965345829725,0.9559248685836792,0.009128334000706673,0.9559248685836792,0.03494671732187271
N000560,2022-08-23,RENATA,Renata Limited,Pharma,en,dividend,neutral,neutral,0.058417972177267075,0.9164003729820251,0.0710088312625885,0.012590859085321426,0.9164003729820251
N000684,2011-02-02,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000744,2010-12-17,GP,Grameenphone Limited,Telecom,en,macro,positive,positive,0.9328493066132069,0.9536516666412354,0.9536516666412354,0.020802360028028488,0.025545969605445862
N000183,2022-07-01,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,scandal,negative,negative,-0.9227382391691208,0.9335830807685852,0.010844841599464417,0.9335830807685852,0.055572059005498886
N000675,2023-11-20,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000136,2025-06-12,DBBL,Dutch-Bangla Bank PLC,Bank,en,expansion,neutral,neutral,0.04216744005680084,0.9184672236442566,0.061850111931562424,0.01968267187476158,0.9184672236442566
N000834,2026-07-14,ROBI,Robi Axiata Limited,Telecom,en,macro,negative,negative,-0.9146032519638538,0.9504913687705994,0.03588811680674553,0.9504913687705994,0.013620555400848389
N001124,2010-07-23,UNILEVER,Unilever Consumer Care,Consumer,en,scandal,negative,negative,-0.9311205558478832,0.9414306879043579,0.010310132056474686,0.9414306879043579,0.048259176313877106
N000226,2024-12-25,EBL,Eastern Bank PLC,Bank,en,expansion,positive,positive,0.720559480600059,0.7303301692008972,0.7303301692008972,0.009770688600838184,0.2598991096019745
N001089,2020-06-10,MARICO,Marico Bangladesh Limited,Consumer,en,scandal,negative,negative,-0.9226196575909853,0.9321635961532593,0.00954393856227398,0.9321635961532593,0.05829240009188652
N001387,2019-02-15,JAMUNAOIL,Jamuna Oil Company,Fuel,en,macro,neutral,positive,0.3133927285671234,0.4667484164237976,0.4667484164237976,0.1533556878566742,0.3798958957195282
N000554,2021-04-08,RENATA,Renata Limited,Pharma,en,expansion,negative,negative,-0.9476536205038428,0.9570729732513428,0.009419352747499943,0.9570729732513428,0.03350767493247986
N000159,2024-11-19,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,macro,positive,positive,0.9321084823459387,0.9541338086128235,0.9541338086128235,0.022025326266884804,0.023840801790356636
N000507,2012-12-17,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
